5.615709763174022706e-01,1.657083787232804584e+00,1.434064213845418267e+00,6.404491662869665758e-01,6.659700759792023250e-01,1.741906142425261539e+00,1.669587127753934919e+00,1.022081827021380729e+00,2.497156394773022980e-01
5.569120825206426151e-01,1.664974354842318593e+00,1.431352467251111760e+00,6.227578688581900668e-01,6.729243391753317871e-01,1.534327562340432660e+00,1.606192906409903642e+00,1.301244258065321846e+00,1.987417859414745691e-01
5.464639982170940158e-01,1.661334311151507537e+00,1.487306274924553362e+00,5.850686332093008035e-01,6.847063800124277844e-01,1.965149162374056013e+00,1.863586496930604408e+00,1.034999228663654236e+00,1.769442274016804206e-01
5.349304164215720192e-01,1.722903924222041194e+00,1.525570291166661763e+00,5.791741609718776829e-01,6.507049298273790416e-01,1.833436721666922287e+00,1.502849603719685234e+00,1.067267081230153014e+00,1.942785454227868858e-01
5.142618394849488572e-01,1.713939835343078588e+00,1.571412033547314069e+00,5.768996681293414586e-01,7.270961891773426444e-01,1.780132401013235555e+00,1.686712515895470110e+00,9.740105242424812459e-01,1.570574434142287257e-01
5.002660595968180246e-01,1.717218869687829885e+00,1.534219514931050909e+00,5.907639882381645613e-01,7.447032434837326242e-01,1.817471544354907875e+00,1.690794883501039125e+00,1.167495268006177422e+00,2.363395704322885371e-01
5.007644736544650810e-01,1.765091010691861362e+00,1.655028924602795604e+00,5.580927930630891209e-01,7.427673918625792293e-01,1.617654034896395254e+00,1.645346383217488384e+00,1.338635558040627949e+00,1.546213146013565853e-01
5.097788425461381445e-01,1.702637548203815854e+00,1.634429197194508410e+00,5.348207808982808897e-01,7.233169518008235599e-01,1.594582114678779750e+00,1.984038660246639107e+00,8.281251017422114336e-01,2.236464589509225553e-01
5.056318165684586807e-01,1.639410993014026596e+00,1.598157427325944901e+00,5.744045362942551414e-01,7.635850463000358745e-01,1.851018643972474731e+00,1.579632938419375465e+00,8.184906146817972905e-01,1.887542126617492710e-01
4.894397728308252371e-01,1.719939295862353612e+00,1.646900091644127651e+00,5.888706331583998255e-01,8.474493103437689134e-01,1.878233265468128188e+00,1.601582488568323859e+00,8.515453225763622847e-01,2.083633940667137252e-01
4.997666435594317336e-01,1.754786525975269296e+00,1.672976986077351791e+00,5.901597046558557658e-01,8.968788301839573096e-01,1.771166472356776822e+00,1.512213489759710150e+00,1.484599927719482571e+00,2.255958524264804477e-01
4.742435628236489342e-01,1.711845065033904767e+00,1.590411906470328152e+00,5.187143714531092797e-01,8.670749420094747695e-01,1.898056188324985571e+00,1.968657435734783467e+00,9.834505821646826185e-01,1.540020095799616018e-01
4.886895318440765412e-01,1.845114487766344125e+00,1.615308444847274760e+00,5.386984863906147947e-01,8.821561589963095029e-01,1.617874747943413682e+00,1.704492198481958320e+00,1.243655312426249049e+00,2.016742095879829055e-01
5.259868508006797505e-01,1.630436913433297219e+00,1.603348098509279618e+00,4.924743941217499810e-01,8.831384457669382293e-01,1.977404822724765587e+00,1.752404437642578472e+00,8.523074966277630615e-01,2.400678471545363013e-01
4.909450642376638752e-01,1.747414303380099732e+00,1.628163624385196240e+00,5.423768102005338543e-01,9.485157665041885622e-01,1.639106430375105061e+00,1.763302321636365688e+00,1.078006498276171676e+00,2.418563799601393116e-01
4.511514747228353439e-01,1.740231933446684698e+00,1.629594760301146472e+00,4.987530565213025291e-01,9.613065469805593954e-01,1.600543190176876962e+00,1.815841968407814200e+00,1.441083848021822877e+00,1.840180772462347014e-01
4.696863520806829895e-01,1.664087600053432148e+00,1.725733441792212775e+00,4.608766991583140293e-01,9.379617862885497592e-01,1.677028134461830966e+00,1.618790632199310853e+00,7.767977732642826760e-01,2.155910838067918445e-01
4.701258091459224464e-01,1.724327379152107875e+00,1.748991565812260562e+00,4.566056393621446552e-01,1.002386355611888602e+00,1.636151334478526564e+00,1.849458708786084316e+00,1.088278895351778797e+00,1.869069002316209593e-01
4.501698535992101347e-01,1.581595681995956237e+00,1.778460893852247260e+00,4.836154308039420369e-01,1.076158346469516358e+00,1.652756517042481388e+00,1.945684592376883515e+00,1.468072450529423367e+00,2.116841394592179904e-01
4.786850839665284241e-01,1.719939865627657660e+00,1.757368760439141919e+00,4.421838205228751928e-01,9.803203440993003559e-01,1.658715247119145308e+00,1.620584797926825527e+00,1.104457921889478778e+00,1.845969163457745199e-01
4.649861458908389200e-01,1.699183711969499022e+00,1.753477056302438886e+00,4.459493115708569322e-01,1.031067323083859621e+00,1.691896960541493078e+00,1.594690872543008897e+00,7.767575417577695651e-01,2.307022487034188496e-01
4.728406794593691953e-01,1.703626126466235124e+00,1.633909195955172811e+00,4.601308620973771912e-01,1.088920386299010001e+00,1.764917272594010100e+00,1.856213865361166615e+00,8.779079612054125903e-01,1.767911007066352014e-01
4.674621597043663868e-01,1.729365380469901403e+00,1.681088025180851542e+00,4.712047591677364089e-01,1.172751431741762884e+00,1.739671647302444502e+00,1.663411859444686058e+00,1.115908004330922854e+00,1.619433014305382001e-01
1.362640579851370326e+00,8.703021876607450746e-01,1.089555863335337715e+00,9.598819673630984983e-01,5.024367733966078609e-01,1.999185502589054142e+00,1.910061014824816272e+00,8.582003458335336621e-01,2.228826815026720976e-01
1.251105912879773019e+00,1.038798679497542565e+00,1.263196688711898608e+00,9.897478775209226365e-01,5.489960026033807727e-01,1.595087787281573188e+00,1.748877868039416805e+00,9.030664023425586384e-01,1.957744929338076922e-01
1.107723180359724502e+00,1.139799038368076056e+00,1.295392818561430071e+00,9.933086330574258938e-01,5.724019279541778804e-01,1.558765863402875596e+00,1.709507048974980847e+00,1.236087286748033698e+00,1.716601959676361533e-01
9.732351088925148552e-01,1.248591656748386569e+00,1.419321824447441927e+00,9.264826233317881021e-01,5.768355495663441967e-01,1.775381634736685088e+00,1.922113288102167639e+00,1.030971249963522407e+00,2.036500207428049714e-01
8.488444404439059454e-01,1.339513029361651064e+00,1.509587366021712507e+00,9.706018358920343037e-01,5.793362760520300858e-01,1.577613928242390884e+00,1.970197575842137727e+00,1.212020090235977232e+00,1.818705293071504470e-01
7.765664266312698460e-01,1.356061167376247933e+00,1.534385834260117321e+00,9.461518274171905052e-01,6.035547839935071490e-01,1.763073707876863239e+00,1.710166048797644223e+00,1.469469257207846269e+00,2.445915331126135295e-01
6.974888366060897349e-01,1.540739992489650101e+00,1.579049024220076314e+00,8.153979791737948624e-01,5.574581981645763129e-01,1.931580328146030423e+00,1.956717651627694954e+00,1.372250078839641452e+00,2.317239371079479193e-01
6.390389542555792168e-01,1.516978295976405100e+00,1.751126734152567366e+00,7.623263698092301865e-01,5.441040950693665224e-01,1.898304890435485337e+00,1.932449492529243251e+00,1.145521925542151376e+00,2.300417624961731411e-01
5.999636539662110968e-01,1.765268974035795635e+00,1.736530045987235926e+00,7.611597467980782961e-01,5.301077600634949150e-01,1.965473014557574283e+00,1.657663525544558425e+00,1.423140056075395288e+00,2.088463688360435166e-01
5.772625175684128473e-01,1.695784895303269479e+00,1.674659327675422693e+00,6.628213238630256132e-01,5.153048803778945697e-01,1.975986380939656950e+00,1.728098099966093759e+00,1.323825249671658932e+00,1.527433794582125637e-01
5.700542106598480707e-01,1.765532497844953586e+00,1.724942138737164843e+00,6.392117217233587168e-01,5.172762140324614899e-01,1.903081029770747445e+00,1.627416461565886818e+00,1.249710738968060841e+00,2.117461888443648022e-01
5.364676373878306537e-01,1.745493558082514607e+00,1.721990676344601123e+00,5.922428264910700735e-01,4.849126866509652078e-01,1.506064885719815782e+00,1.610466416546964652e+00,1.222876298669519191e+00,2.284344875210860548e-01
5.162582268407387431e-01,1.770256266807717749e+00,1.625656910931078114e+00,5.778078781416191578e-01,4.989071181890111784e-01,1.959780958082939728e+00,1.740551844011217320e+00,1.397386987256907798e+00,1.589138499792020764e-01
5.180170132908187286e-01,1.837397093218473332e+00,1.629171301061010491e+00,5.307524214730493517e-01,4.782032839122453693e-01,1.578247492030887100e+00,1.594185883084132005e+00,1.386222504175142145e+00,1.789127972175362791e-01
5.158796235194234026e-01,1.719649363990847002e+00,1.670508207507533038e+00,5.089590085387660778e-01,4.557511373847947245e-01,1.681141907872295338e+00,1.527770083569520487e+00,9.637731664777489105e-01,1.936748514508925822e-01
5.103776860006102867e-01,1.700754642025458674e+00,1.617584777972894905e+00,4.993553390764301492e-01,4.881487024489222781e-01,1.787786171420868708e+00,1.840040061941221605e+00,9.925992807181204247e-01,1.856277993739408327e-01
4.816828461823050023e-01,1.648492751028720393e+00,1.693327423546160837e+00,5.109554189305445249e-01,4.913950530187599086e-01,1.681950857580277070e+00,1.808624599010460354e+00,1.428820535742277631e+00,2.466179288351905419e-01
4.859952866748449285e-01,1.687081511103618814e+00,1.685400463037139529e+00,4.635194704406873645e-01,5.039303654927071996e-01,1.775263125836948230e+00,1.929363536457465944e+00,1.453299287198434708e+00,2.484906989711894443e-01
4.603800011130264602e-01,1.800019939798667368e+00,1.786308988418588317e+00,4.247802786705592859e-01,4.424328029745088764e-01,1.988584226943984623e+00,1.508059625554750038e+00,1.165594544695731649e+00,2.428134352572714483e-01
4.827306389794442931e-01,1.706372044379791619e+00,1.741158251054877759e+00,4.110427369658873897e-01,4.452401977367381192e-01,1.784346994045139745e+00,1.687108124794327813e+00,7.789207525264045806e-01,1.675201310243613351e-01
4.746166313079195898e-01,1.819093573790195650e+00,1.612174398861258240e+00,4.228739662875127814e-01,4.840430905287930741e-01,1.744279214595533478e+00,1.946957979658821669e+00,1.232850650004976067e+00,1.733826886063499217e-01
4.900590998155787692e-01,1.784507354416229541e+00,1.675300871351417253e+00,3.794745209269754782e-01,4.766676959652391687e-01,1.609218261136409200e+00,1.724288398603626593e+00,8.682245359884936953e-01,2.020888653780410216e-01
4.986138456101521510e-01,1.698591953468026050e+00,1.780555175597973827e+00,4.053656436731249424e-01,5.127695417499080754e-01,1.962066693767201775e+00,1.894459996579514804e+00,1.383895365951010481e+00,2.086331035443514392e-01
4.662310317105032298e-01,1.853701513966435677e+00,1.864454183310270796e+00,3.811231361237044091e-01,4.879615387230500922e-01,1.604333002474989112e+00,1.558132300822900884e+00,1.362518112081334110e+00,1.580269471366557432e-01
4.866930453528277578e-01,1.809166642177572504e+00,1.761219992765543862e+00,3.425558940599587321e-01,4.886202239668890890e-01,1.798262882357939851e+00,1.711708983013339402e+00,1.362379777198199804e+00,2.310779684733303696e-01
4.853982132559791496e-01,1.785530463018265346e+00,1.698235520287128208e+00,3.183694394264455219e-01,4.465606127425194583e-01,1.683066786962422956e+00,1.961940812262590761e+00,9.225928513817225340e-01,2.265870520190422510e-01
5.058660990723987672e-01,1.743317822238495518e+00,1.734663014640708267e+00,3.431470712885653640e-01,4.707538162293576356e-01,1.550244933587311191e+00,1.890354296373726539e+00,1.461553272675581550e+00,2.293997624965584126e-01
4.731325035980655236e-01,1.728780507573835390e+00,1.794815890920900214e+00,2.875939321360153067e-01,4.472429399860573529e-01,1.973144649991854349e+00,1.927402724736513751e+00,1.421132649346565469e+00,2.211999060912352988e-01
4.971698687795503835e-01,1.811033454196447456e+00,1.835160774096762815e+00,2.616842148703464321e-01,4.357515608044068567e-01,1.580371368745329796e+00,1.661921543173005444e+00,1.216012167550837964e+00,1.760193652440511514e-01
4.830246590438285748e-01,1.733383926282783483e+00,1.827395693351750783e+00,2.582800080492133055e-01,4.436042469686696799e-01,1.552236539003897020e+00,1.771634658249987559e+00,1.093808053364541788e+00,1.914374945749714174e-01
7.006731153251329891e-01,1.148030594528918424e+00,1.015871655391086925e+00,7.713384318635631010e-01,6.436504803884304238e-01,1.866714834335555517e+00,1.549845366123989931e+00,1.335246034876443000e+00,2.327447836941338166e-01
6.610142125314727446e-01,1.340334765421683949e+00,1.192367846481896976e+00,7.361502859281142674e-01,6.288680149393447438e-01,1.544675895442674696e+00,1.643544212446535369e+00,1.070567401395337459e+00,2.399286851593882552e-01
6.105672199399211353e-01,1.357467487857813904e+00,1.248487203100082432e+00,6.965222787955193118e-01,6.211780399402633268e-01,1.992305058730224898e+00,1.693688070931226308e+00,1.396956598205246092e+00,2.412463756754130162e-01
5.751525648928460521e-01,1.598785816627724010e+00,1.388581978922848403e+00,6.239929345750160339e-01,6.194391784007037272e-01,1.748441893760145138e+00,1.896448751839430624e+00,1.148913445229413854e+00,1.535199593012774588e-01
5.626323493013640764e-01,1.543294793924557151e+00,1.429925146364273481e+00,6.128219327254963433e-01,6.342802027728836611e-01,1.864181575446299144e+00,1.986399323743332834e+00,9.143236580569995553e-01,2.289323015663100314e-01
5.177793884658918877e-01,1.584508151197510539e+00,1.633040169580550760e+00,6.250221088242997602e-01,6.715377887943750901e-01,1.566318259796038337e+00,1.737084359905747943e+00,1.149987852060646576e+00,1.919926129160874628e-01
5.333099085940311568e-01,1.652214154161788739e+00,1.611170239806698046e+00,6.278407888370967083e-01,6.766420693452070978e-01,1.647597015962662725e+00,1.912953190793021063e+00,9.936036690746803401e-01,2.186395615254896341e-01
5.169277515255894517e-01,1.625691618681585515e+00,1.618993507613557092e+00,6.217184120640110168e-01,7.243851684790014733e-01,1.878825614293721191e+00,1.839278823996112200e+00,9.113696023651330913e-01,1.942053961494960568e-01
5.099773896651907945e-01,1.642156775284543180e+00,1.677673686191346825e+00,6.088950816944942446e-01,7.587979758606687719e-01,1.813421946842550092e+00,1.694641108091700765e+00,9.882956228485815231e-01,1.971115986291319955e-01
4.901679373076729962e-01,1.581627053240451275e+00,1.605003716095972255e+00,6.335227937317381430e-01,7.903199526841196976e-01,1.637739508235773078e+00,1.725801163148783957e+00,1.300338427895039173e+00,2.138304116200778204e-01
4.805373186323293466e-01,1.608813462463983601e+00,1.678141064566898821e+00,5.761441899231731778e-01,7.687366688042773788e-01,1.931144121812171655e+00,1.911788697863457065e+00,1.180772178258022276e+00,2.356850167721810108e-01
4.940154820587501772e-01,1.732775240978751130e+00,1.737270212303043904e+00,5.641570433826249564e-01,7.854751605391635527e-01,1.661523181920354419e+00,1.930172569011242123e+00,1.247244090568116137e+00,2.046483450533275184e-01
4.819688292686541420e-01,1.690243741098217622e+00,1.811285266114732506e+00,5.492561684830334912e-01,7.463454320666117470e-01,1.527430777811523255e+00,1.853293020000686298e+00,1.218371821043378489e+00,2.444591049598107135e-01
4.787165501849234284e-01,1.629774425982975838e+00,1.793187677245053235e+00,5.016051013550134607e-01,7.576631108224259892e-01,1.733495216588369470e+00,1.526459100798351898e+00,9.685556263651047271e-01,1.644996651305402346e-01
4.885244283368730400e-01,1.692335305336962303e+00,1.733010647748709721e+00,5.192240311949885001e-01,7.850534688651744641e-01,1.874822191218839196e+00,1.639690541899991416e+00,8.590783648980311327e-01,1.562531988447350695e-01
4.764247059419698394e-01,1.695806164323870879e+00,1.777293393610717809e+00,5.325460753104627187e-01,8.280519556904513134e-01,1.752975623497397883e+00,1.582083212680553741e+00,9.369459494723241244e-01,2.307333369752412600e-01
4.785239625261619167e-01,1.718517638608757503e+00,1.683136676501967077e+00,5.317849439818751467e-01,8.459755121493857111e-01,1.973288335838057073e+00,1.844604593137029624e+00,9.883173553670617784e-01,1.904002583746397526e-01
4.621874303859759836e-01,1.778051143175993332e+00,1.655778269959880866e+00,5.602573695790832309e-01,9.255144708152267530e-01,1.998770699466377421e+00,1.641510413582316197e+00,1.440827239598806875e+00,1.615333210528603625e-01
4.681013298201288086e-01,1.784670804829091795e+00,1.680050104278764556e+00,4.843444080738589230e-01,9.016837972599041073e-01,1.523894256665794922e+00,1.571875620749771940e+00,8.834938293287400990e-01,1.695301582173534549e-01
4.852891241480843387e-01,1.781682550725177894e+00,1.748222078138143232e+00,5.107241968458737791e-01,9.012640025768761110e-01,1.960743982956644427e+00,1.843483615823430455e+00,1.403896014520721991e+00,1.954467698242355889e-01
4.754667846858797731e-01,1.788078782054269844e+00,1.767918249519596641e+00,4.718210594553456372e-01,8.817269580180313593e-01,1.866828174438433852e+00,1.882529091213146710e+00,8.529240771224394502e-01,2.197995094690551876e-01
4.768641772038820781e-01,1.825057967619244881e+00,1.693722162165269385e+00,4.963849916604552992e-01,9.594673805918583209e-01,1.891212201917201963e+00,1.560266985188071054e+00,7.552502986313591737e-01,1.980040263860597116e-01
4.429383032788529739e-01,1.849850894156258585e+00,1.662152035557844743e+00,5.016118293395362970e-01,9.959929135806349088e-01,1.851831416439155387e+00,1.707996534139949008e+00,1.139293834554155449e+00,2.491448840508029283e-01
4.652421541011415584e-01,1.869815118161529677e+00,1.662300164895117449e+00,4.806441220749582133e-01,1.064416957425086796e+00,1.876720555871583151e+00,1.998178393184052215e+00,1.447740413186643593e+00,2.206219731583023425e-01
4.758355080857442077e-01,1.790548999893578630e+00,1.789498033529517862e+00,4.598413330291286627e-01,9.795668833443840207e-01,1.895068832609909881e+00,1.703823073385946296e+00,1.160061477037514166e+00,2.469893603771990409e-01
4.651731124013995800e-01,1.865763561096370093e+00,1.781040453958406156e+00,4.112514684821380051e-01,1.016345888352061744e+00,1.547536991476225365e+00,1.985966002578225975e+00,1.337824039617439897e+00,2.441672589897270207e-01
4.682144531406160493e-01,1.680582780271068444e+00,1.711946436398158022e+00,3.993782196328101719e-01,9.726528166591781321e-01,1.556993765302844945e+00,1.744712669397211480e+00,7.808796649034597248e-01,2.490490405427464582e-01
4.735921917422525884e-01,1.782133341535483417e+00,1.793579058977336160e+00,4.234079042938736492e-01,1.062857793484267344e+00,1.575117967132565244e+00,1.860621761955576048e+00,1.094078965618493271e+00,1.655821737037466157e-01
4.744644040428033227e-01,1.627799260352577715e+00,1.768083729306291652e+00,4.106096745427729733e-01,1.123903598754865119e+00,1.761641191486668312e+00,1.508786695149238355e+00,9.756726783946547688e-01,1.547072540319588407e-01
4.669270765728144590e-01,1.774519017214066796e+00,1.785169984621701733e+00,4.117924047454846748e-01,1.124728953926427355e+00,1.604200682088919194e+00,1.898012050513284033e+00,1.425152966388541609e+00,1.882255021319567123e-01
9.582815964934739972e-01,1.978319532854664331e+00,8.389570297351107708e-01,9.822847920527889576e-01,9.632766290879016813e-01,1.920486676327970654e+00,1.892554523419727852e+00,8.772946946170019356e-01,1.976788033344710205e-01
8.685537177055844271e-01,2.048670845829608123e+00,1.037115057813395413e+00,1.043671876277433741e+00,1.009415341143341083e+00,1.587883227348030779e+00,1.831634848854002851e+00,9.115208258873357394e-01,1.915028640611903810e-01
8.298786266121299660e-01,1.838142238788885940e+00,1.132155385978327322e+00,9.866839108891010124e-01,1.125396774128121669e+00,1.914497982541135013e+00,1.695972912930015841e+00,1.398742606668018640e+00,2.473622375623828473e-01
7.129788159490965116e-01,1.898664864025781940e+00,1.253734249410147772e+00,9.302111753582630316e-01,1.024950132635471078e+00,1.607942771874272037e+00,1.912394770835132984e+00,7.527509730039878555e-01,2.139492430561383274e-01
6.651086341207967934e-01,1.864036274128164195e+00,1.444387328740811549e+00,9.743442991262674102e-01,1.166845501435787025e+00,1.666916568908719309e+00,1.604055069977531556e+00,1.260635272721938094e+00,1.937810748287485674e-01
6.317769670455574138e-01,1.803710282271958620e+00,1.392018497883810602e+00,9.211749622122127334e-01,1.198806573463750746e+00,1.799686001645466549e+00,1.638244076120975556e+00,1.188137477577340562e+00,1.979525662712625367e-01
5.562391161204339740e-01,1.773011364317684357e+00,1.481706306740373291e+00,9.149505026967308385e-01,1.105368443924802824e+00,1.614354696137974443e+00,1.658142060064530909e+00,9.041096279797022905e-01,1.670454922166361988e-01
5.544656507146576985e-01,1.886127215686001168e+00,1.471311395051712712e+00,8.868665380087328298e-01,1.239886444117282105e+00,1.698395195465576712e+00,1.523686538901988241e+00,1.170896896863987013e+00,1.854292703231542050e-01
5.575019483563471434e-01,1.814174993857658347e+00,1.429391508424388446e+00,9.207179633962391252e-01,1.151908966705381010e+00,1.971341021619843925e+00,1.657181278234871602e+00,1.224610242047996067e+00,1.696968840657959721e-01
