4.777680978355567931e-01,1.699582942230529969e+00,1.723206346257722732e+00,3.459201656729954943e-01,8.199958964221228941e-01
4.781211695240837889e-01,1.705899548691661938e+00,1.720359497485478784e+00,3.266154757918808826e-01,8.018233154114716710e-01
4.773236021821383734e-01,1.697198421880247610e+00,1.749959392160993499e+00,3.243572889421694749e-01,8.280151186273124742e-01
4.783558392787425895e-01,1.709403717040365533e+00,1.719438282205805191e+00,2.961591403791143939e-01,7.896452831160637453e-01
4.782244580417440161e-01,1.696310944613478977e+00,1.779754543376616427e+00,2.841712965270166147e-01,7.961376472830705708e-01
4.764342974835668043e-01,1.718096181533824485e+00,1.755010896960960576e+00,2.948654065057448870e-01,8.651813169771505052e-01
4.763935483811547744e-01,1.701255686270138900e+00,1.738469614210776282e+00,2.847678678453336443e-01,8.709981762167978703e-01
4.754666775949585866e-01,1.713216606704940581e+00,1.695763030654511505e+00,2.853918575471900976e-01,9.105846705756703852e-01
4.763122023508513658e-01,1.679519082970717170e+00,1.667472414527986002e+00,2.648317659595604834e-01,8.856460572907614015e-01
4.756545929298615083e-01,1.685260988083099321e+00,1.663814272689681850e+00,2.640500723358242263e-01,9.157210096212007322e-01
4.749185091807974768e-01,1.702750183191159117e+00,1.695495079868951871e+00,2.629253313539134940e-01,9.500585064287069281e-01
4.752676483096681670e-01,1.708602918996643183e+00,1.703782346890212462e+00,2.524363580414314412e-01,9.421249137557531350e-01
4.752043289127367842e-01,1.696069855703326912e+00,1.692682847731608264e+00,2.459620749742659207e-01,9.502996494706826835e-01
4.757547687093383049e-01,1.649887484599215526e+00,1.664236292789199823e+00,2.324196826591836962e-01,9.360088076940341617e-01
4.744524470244813608e-01,1.698410563372755089e+00,1.648517404588684565e+00,2.360695399062973376e-01,9.939987379449598537e-01
4.745381796832713883e-01,1.708622214955286100e+00,1.613387945855927486e+00,2.272353919450082749e-01,9.978832979557815674e-01
4.719165719747062671e-01,1.746450873132265436e+00,1.648905159469391091e+00,2.408314685443934400e-01,1.109633864595892749e+00
6.921475076141647698e-01,1.471239404766402803e+00,1.123692612820222703e+00,7.330486178911431727e-01,7.575667766169379425e-01
6.384943702695943246e-01,1.580850591100381619e+00,1.325403336846394664e+00,6.715746106617214162e-01,7.222414314776101074e-01
6.030156165422052572e-01,1.619941469727768313e+00,1.442519394429388147e+00,6.745998808789638312e-01,7.604980550986831789e-01
5.751919229210471496e-01,1.674025818175483682e+00,1.460255253130650965e+00,6.573939054830081341e-01,7.728135042273096555e-01
5.550703311494795678e-01,1.674375579593411656e+00,1.505779844134394807e+00,6.638791237324609407e-01,8.140412534727360372e-01
5.390797004673164583e-01,1.701192000106308999e+00,1.530636534235991997e+00,6.402802089999307666e-01,8.133643370326112398e-01
5.243948549907457846e-01,1.674311333898235166e+00,1.520868622157026451e+00,6.363951507665617235e-01,8.449464171257103917e-01
5.153966496627120364e-01,1.647241248331645647e+00,1.515603873874977525e+00,6.418011747581358062e-01,8.811788530354097704e-01
5.062806902562978495e-01,1.726063286295582921e+00,1.555938298526854613e+00,5.878228780604991544e-01,8.369362835016577185e-01
4.975781706464182386e-01,1.797917493354529439e+00,1.623771415326720202e+00,5.479645730314806062e-01,8.201158507658747876e-01
4.931975292152753765e-01,1.831450894410194818e+00,1.603940526759674023e+00,5.174700032762750146e-01,8.019060720419511901e-01
4.897001422402584292e-01,1.789504975506339468e+00,1.587794902468758762e+00,4.838809350185748204e-01,7.786997955617690481e-01
4.875199071372395276e-01,1.774030436744501227e+00,1.654789269494508996e+00,4.447027066532607265e-01,7.422267571678909936e-01
4.851899760149644414e-01,1.757803846690015215e+00,1.686887853694703399e+00,4.480866511465368962e-01,7.711182454398487485e-01
4.817828098627989220e-01,1.783943443592936884e+00,1.703984195536933699e+00,4.695063891918486720e-01,8.409947840387027584e-01
4.799481520056629313e-01,1.767227650844429565e+00,1.683342579724350641e+00,4.618469367582865859e-01,8.580058548442779376e-01
4.791140470529015039e-01,1.775642355543298967e+00,1.696499833331297946e+00,4.310916805163740873e-01,8.376369603313634782e-01
4.791693967378657937e-01,1.730256809026708309e+00,1.722789863870022753e+00,3.999326470755714680e-01,8.057972437495297680e-01
4.793457473042643802e-01,1.773247797045130580e+00,1.682696891120643023e+00,3.708598122768719252e-01,7.772110441150481552e-01
4.790508515196166273e-01,1.793541729095611714e+00,1.741363658142823567e+00,3.539935062179023206e-01,7.731315720078185683e-01
4.796300063521706236e-01,1.795658676977813339e+00,1.780327064199211273e+00,3.300060218963284386e-01,7.442416160605668241e-01
4.785251689492784899e-01,1.752816055599661471e+00,1.721081723510469841e+00,3.284105135022510891e-01,7.776060415727166220e-01
4.789612242122668340e-01,1.708457616246511046e+00,1.712863758407012105e+00,3.107489882776369727e-01,7.597364480030482925e-01
4.793294416631641019e-01,1.720670523481897751e+00,1.704361366505258379e+00,2.937871562493531430e-01,7.458453874325311483e-01
4.799944277158154082e-01,1.716979905882936253e+00,1.704165117636115223e+00,2.716208714217533404e-01,7.231750680676359844e-01
4.807397008383013648e-01,1.738765916669247513e+00,1.753505570457378537e+00,2.512710973237941570e-01,6.988679278386565885e-01
4.814065739671464228e-01,1.728312225429887050e+00,1.756424087826155445e+00,2.338697257266375007e-01,6.779973810519370758e-01
4.809753749308744442e-01,1.711169743569887602e+00,1.713293285059223736e+00,2.315126136783542121e-01,6.974945765424407362e-01
4.796025205448297135e-01,1.724115772069005681e+00,1.707109969893585211e+00,2.411539988492406306e-01,7.518213389010377501e-01
4.803255426093607783e-01,1.788971954783475704e+00,1.695914775029499610e+00,2.243715572164281802e-01,7.304069993007464845e-01
4.809253582066196353e-01,1.786676803413417280e+00,1.667427284354968453e+00,2.111347457179308107e-01,7.126153431807126237e-01
4.790823689782761630e-01,1.808555167993872281e+00,1.686003911419131196e+00,2.227880077561336380e-01,7.880756335195906459e-01
4.796689450730068360e-01,1.834431237875651100e+00,1.735045200620869643e+00,2.085166554514585602e-01,7.724335471456087454e-01
4.794260597751234254e-01,1.847880723403608094e+00,1.735249715961007189e+00,2.047780168730268247e-01,7.869067289760833805e-01
4.804978894143437929e-01,1.812671253459008813e+00,1.693062620463217094e+00,1.875391130652635796e-01,7.516276452138852537e-01
4.810377196336546035e-01,1.785681485391281020e+00,1.650903086779456741e+00,1.754147178163133758e-01,7.370359618590640594e-01
4.820843976150812615e-01,1.767063113356806214e+00,1.652619999646466553e+00,1.592620857074557583e-01,7.022963944326142682e-01
4.811626564712390142e-01,1.772401565046100025e+00,1.658234652547433186e+00,1.624467988591641321e-01,7.431123142098069456e-01
4.820897083204019884e-01,1.822073879343988789e+00,1.700878732623326339e+00,1.498042840610825099e-01,7.109376070486176369e-01
4.814187593775593466e-01,1.844586397677621337e+00,1.676524087806410268e+00,1.503328007710659497e-01,7.424283394786912460e-01
7.856895073029414034e-01,1.358439075606140189e+00,1.027343314722100498e+00,8.407901145728395864e-01,8.084193993289450209e-01
6.966918922298556138e-01,1.501110627811482301e+00,1.239449749682292490e+00,7.598338694104581625e-01,7.658336447741099784e-01
6.396944806616842172e-01,1.609759905267593050e+00,1.318687861361387714e+00,6.936972614021178485e-01,7.288641595882064950e-01
6.164902024159492067e-01,1.642351515885225099e+00,1.362929670284916517e+00,7.141864200412958441e-01,7.758884700844518312e-01
5.743301469599850773e-01,1.722919654580901128e+00,1.537289048820136506e+00,6.384527559707410260e-01,7.289668547123772102e-01
5.528158040773613058e-01,1.745708711009523073e+00,1.584230157145198215e+00,6.584725562699120793e-01,7.895960751879311790e-01
5.387548464750193666e-01,1.749324467348951861e+00,1.569306554092408712e+00,6.741036365152873744e-01,8.395699607441913237e-01
5.243529400679408647e-01,1.699588624321624941e+00,1.555660077612531778e+00,6.362648258612356722e-01,8.233377801768654303e-01
5.135519694785524170e-01,1.738723309928726479e+00,1.590025730182316632e+00,5.925061776415755377e-01,7.952071776890717869e-01
5.046281248995557744e-01,1.719946422251313445e+00,1.613851527217108561e+00,5.851556332152706430e-01,8.194527443523798027e-01
4.991959950596508988e-01,1.758986577257851680e+00,1.666955097955438392e+00,5.819172959995568828e-01,8.407393228555113396e-01
4.928342734035353057e-01,1.735067806810886015e+00,1.721963861230012549e+00,5.140634034809355990e-01,7.806797695097104084e-01
4.882328322578692870e-01,1.690894117887977055e+00,1.680740681716713869e+00,5.189694754775592278e-01,8.222580061051107947e-01
4.850351171134445472e-01,1.687298270950094325e+00,1.718717636594950582e+00,4.881448699929489266e-01,8.098121951339763980e-01
4.819786856692512278e-01,1.667927830986056126e+00,1.720353701943239999e+00,5.043800055851771491e-01,8.657709894111932369e-01
4.812313113345979554e-01,1.723335376816316433e+00,1.722753831052378448e+00,4.699787442223281597e-01,8.326250669009710448e-01
4.798193445750000286e-01,1.745300483937252789e+00,1.693024311689939054e+00,4.409256234295121368e-01,8.210700636376022654e-01
4.767651818080425041e-01,1.739278289078317163e+00,1.676507925101529128e+00,4.634966253769581823e-01,9.008156310857021731e-01
4.752452672272614587e-01,1.730229907228312491e+00,1.699211631462034244e+00,4.527085361304937217e-01,9.248736077946623224e-01
4.763277201364885527e-01,1.676392463770730146e+00,1.702399354566177303e+00,4.051660250144988318e-01,8.660510832808675508e-01
4.750597790102989437e-01,1.720459408841317428e+00,1.697798780269559549e+00,4.020179467118751293e-01,9.008241947460512433e-01
4.729510450864169435e-01,1.724867368690571556e+00,1.687750159019866913e+00,4.187347668477125473e-01,9.719496320984397641e-01
4.720898289941953818e-01,1.743720115477768839e+00,1.662680059235597252e+00,4.167994627064403601e-01,1.000560104484705448e+00
4.728771552599539962e-01,1.719674897049610074e+00,1.742873686253016308e+00,3.865488306912397976e-01,9.723043679220878532e-01
4.715490650610644763e-01,1.774196887288537861e+00,1.769158297305583716e+00,3.874782147955285194e-01,1.022968728866475052e+00
4.695120387272350149e-01,1.759969895923887417e+00,1.796738032716498124e+00,4.002511802101116900e-01,1.100881410201054234e+00
4.677743091008054743e-01,1.751595612259241097e+00,1.771395635184674466e+00,4.075008115122519814e-01,1.170268697804909053e+00
4.657235609550374189e-01,1.749104222077409343e+00,1.742762142721885121e+00,4.172511222180861901e-01,1.253320658554439415e+00
4.636152602596648742e-01,1.717232381103587890e+00,1.781202423051533090e+00,4.262191895717917234e-01,1.340763306872165828e+00
4.646924159646537156e-01,1.738199159385230397e+00,1.782114429019772794e+00,3.998298647903624770e-01,1.310586847262841248e+00
4.649416716774665836e-01,1.765968852686572221e+00,1.715170053718882759e+00,3.812260828090154874e-01,1.313203424611344428e+00
4.629084160931670189e-01,1.747069708727071902e+00,1.695010712219998439e+00,3.872432600984875295e-01,1.402348895566262632e+00
4.654441319025332535e-01,1.772686976289447713e+00,1.664093971836504871e+00,3.465755660577261033e-01,1.318525071924176117e+00
4.635965957428372364e-01,1.777377168528372797e+00,1.672975192109745990e+00,3.546009307980829695e-01,1.398253613563951392e+00
4.655225804442216786e-01,1.731292992702077926e+00,1.708814780851636517e+00,3.267946863663830359e-01,1.332400814551333523e+00
4.648860119600477514e-01,1.711481987743651345e+00,1.719791398762680945e+00,3.246944037364767888e-01,1.364432801160819109e+00
4.641639750962833766e-01,1.760389227796845146e+00,1.736483097348038740e+00,3.182345700294600954e-01,1.404694332780569432e+00
4.618604460616781426e-01,1.766882590702652189e+00,1.688632169020851004e+00,3.251692892078189567e-01,1.507765047828022453e+00
4.580953351320815603e-01,1.754990147294633873e+00,1.680096955164984029e+00,3.435445691266471591e-01,1.669746579893643501e+00
4.593144614584347418e-01,1.737213138624218667e+00,1.675629309989570492e+00,3.248930447140892519e-01,1.629521315499731227e+00
8.306712614798205108e-01,1.133013541746801245e+00,9.285126734623448952e-01,8.195600302270381610e-01,7.822280431644238474e-01
7.511134864107121833e-01,1.246783502828064050e+00,1.066792790207379493e+00,7.546501788859546478e-01,7.454010589427867428e-01
6.748631506528994795e-01,1.401037056516833745e+00,1.211952033543957530e+00,6.957636548502842411e-01,7.212736601061856545e-01
6.350147697860784035e-01,1.491101990484010820e+00,1.352452896314797259e+00,6.534352834507088925e-01,6.996941942710284135e-01
6.077804376821838162e-01,1.495851968018610867e+00,1.379499608736716176e+00,6.457126289006924758e-01,7.152483325096355982e-01
5.852722645442633986e-01,1.511170589580043799e+00,1.470589801368937577e+00,6.305047482718381113e-01,7.208996557959038709e-01
5.643204511283627101e-01,1.583304433499701735e+00,1.541551603466978282e+00,6.206323401952682506e-01,7.366374972712604885e-01
5.468389036909532264e-01,1.625486296821904375e+00,1.602797979527655681e+00,6.172533835345153097e-01,7.621362982229533678e-01
5.336403129409408308e-01,1.640046892493305153e+00,1.636456187874716139e+00,6.176234512790482745e-01,7.909796911962880817e-01
5.231133712542369585e-01,1.658386057490885079e+00,1.662349187205772738e+00,6.337931710873896396e-01,8.418708466389138723e-01
5.110568843937446371e-01,1.636972999724052524e+00,1.648893807815711599e+00,6.574746372745590151e-01,9.166754957688114658e-01
5.034602063464277411e-01,1.688238504654839156e+00,1.660764854959502879e+00,6.458089260619852556e-01,9.316051335157036206e-01
4.943514029725570302e-01,1.703925802151325053e+00,1.653831333995717801e+00,6.527872352407660950e-01,9.899953081713430691e-01
4.882938869378155022e-01,1.651882798424268772e+00,1.615546299415112408e+00,6.029412187996112671e-01,9.585184679345248870e-01
4.843114906102936046e-01,1.640076856705310115e+00,1.589341302856767335e+00,5.893726405593929796e-01,9.728851040996391308e-01
4.821397836161110395e-01,1.659095435649617922e+00,1.642786522664877680e+00,5.490390135579947817e-01,9.390690881428390702e-01
4.803930946025558035e-01,1.719729884771663109e+00,1.621934394528980361e+00,5.091116008454447117e-01,9.074603219632970674e-01
4.785268137560866331e-01,1.676338344693307114e+00,1.676071324024214437e+00,4.839321097692844131e-01,9.039514931756115201e-01
4.748535586870886727e-01,1.698564086431815223e+00,1.691586665365173214e+00,5.085135813368468760e-01,9.954634095774018698e-01
4.739246851518679193e-01,1.675098249433999431e+00,1.745277961493727492e+00,4.836744014167026484e-01,9.917450803957809091e-01
4.720616095448314509e-01,1.660805145546116801e+00,1.713587064139377114e+00,4.919991801600251957e-01,1.042364225179661652e+00
4.719836469036375326e-01,1.734478345881005135e+00,1.732843321830590089e+00,4.647345244900376593e-01,1.027478569891292270e+00
4.714687225383582536e-01,1.683636450498845250e+00,1.677356612250653134e+00,4.491312463998501925e-01,1.035713249004156289e+00
4.715581133318189067e-01,1.681335576587273506e+00,1.653184095950570809e+00,4.297343005528587168e-01,1.027522434161648013e+00
4.694757652338615306e-01,1.681955323551090231e+00,1.697832497669094165e+00,4.410646580539173134e-01,1.100464903179330545e+00
4.677619037453520923e-01,1.701719652987049969e+00,1.711664482145036859e+00,4.495767844343677710e-01,1.162861602082327250e+00
4.682440475020679393e-01,1.694069483720098690e+00,1.674718519451440457e+00,4.282348593807963621e-01,1.147844791288447963e+00
4.658323958353138283e-01,1.701483270039896745e+00,1.640885214655682933e+00,4.426278989796610941e-01,1.240295045183353650e+00
4.627201145021443973e-01,1.665606817413449736e+00,1.692243603731428347e+00,4.632310216753591781e-01,1.361547419444758544e+00
4.619082374979975314e-01,1.730346258787254676e+00,1.745456045489837349e+00,4.558280503872143008e-01,1.400435328475338137e+00
4.606798161040623896e-01,1.757585011298155475e+00,1.706814461316406684e+00,4.585872883512498999e-01,1.452822649956459822e+00
4.601644804294059976e-01,1.759728838881249313e+00,1.714086140028076466e+00,4.487247402759786397e-01,1.482446248429030611e+00
4.607751212126514062e-01,1.751079481726142584e+00,1.656834913010535759e+00,4.271449103674788694e-01,1.470413718670321002e+00
4.587381937545921828e-01,1.767385335719476647e+00,1.686916887906244833e+00,4.348796140054738135e-01,1.557999100564280370e+00
4.602649665044070137e-01,1.769977996417448685e+00,1.732355749450354532e+00,4.047123418142010154e-01,1.511855823972483526e+00
4.588735101528469418e-01,1.746624346503704350e+00,1.725785365885249556e+00,4.063276183931208707e-01,1.575482751011735294e+00
4.599191578300140248e-01,1.798966526099358365e+00,1.689213502571399683e+00,3.818522083850381388e-01,1.547846108352041394e+00
4.572074000581127784e-01,1.804449444168442218e+00,1.702849775245515174e+00,3.964635081283158224e-01,1.662678078201547338e+00
4.558528553818986806e-01,1.742226307409242558e+00,1.735794325185962661e+00,3.935391674046237465e-01,1.729524870823839544e+00
4.527203903145847752e-01,1.754686437674225497e+00,1.713999213107129993e+00,4.094668356788439545e-01,1.863451480400624360e+00
